Timestamp,FUN_Q1,FUN_Q2,FUN_Q3,FUN_Q4,FUN_Q5,SAD_Q1,SAD_Q2,SAD_Q3,SAD_Q4,SAD_Q5,English,Gender,Race,Age,Degree,Reading,Glasses,SpritzAns,Comments,t1,t2,t3,t4,t5,t6,t7,t8,t9,FirstType,FirstEssay,Code
12/2/2014 1:02:29,4,A Fifteen Up Now interval.,Dr. Brendon Gurd and Jasmine Ma,Less off-task behavior,Ontario primary schools,240,27,Fear longer than Anxiety,The events that cause it are more traumatic.,University of Leuven,Yes,Female,White,43,Bachelor’s degree,"Books or e-books, Magazine articles or blogs, Text messages and social media, Professional documents like emails or reports",No,I have never used a reading technology like this before.,I had difficulty with focusing in one place for such a long time. I was surprised that i remembered anything from the first article,5807,13439,28730,98643,219563,7192,36779,104454,98645,Spritz,Sad,omd3fs
12/2/2014 1:02:47,4,An active break where students act out activities.,Dr. Brendon Gurd and Jasmine Ma,Less off-task behavior,Ontario primary schools,40,7,Guilt longer than Shame,You need more time to mull over and cope with what happened to fully comprehend it.,University of Marburg,Yes,Male,White,28,Bachelor’s degree,"Books or e-books, Science and technology journals, Magazine articles or blogs, Text messages and social media, Professional documents like emails or reports",No,I have never used a reading technology like this before.,"I was able to recall the text from the Spritz much better, much to my surprise.",10244,45617,23353,87701,37017,4142,103667,99986,65911,Spritz,Fun,afq1ln
12/2/2014 1:02:47,4,An active break where students act out activities.,Dr. Spock,Less off-task behavior,Ontario primary schools,240,37,Guilt longer than Shame,The events that cause it are more traumatic.,University of Marburg,Yes,Male,White,30,"Some college, no degree",Text messages and social media,Yes,I have never used a reading technology like this before.,easy to comprehend entire sentence when split up,2672,4457,20631,107322,16929,19182,84045,29975,46115,Normal,Sad,ojtosp
12/2/2014 1:02:51,20 minutes,An active break where students act out activities.,Dr. Brendon Gurd and Jasmine Ma,Less off-task behavior,Ontario primary schools,240,27,Surprise longer than Sadness,Happiness is fleeting.,University of Leuven,Yes,Male,Asian / Pacific Islander,43,Bachelor’s degree,"Science and technology journals, Text messages and social media",No,I have never used a reading technology like this before.,Very good.,5361,1864,44251,134843,3809,32552,116614,26135,35180,Normal,Sad,d7uiu3
12/2/2014 1:02:57,20 minutes,An active break where students act out activities.,Dr. Brendon Gurd and Jasmine Ma,Less off-task behavior,Maine elementary schools,240,27,Guilt longer than Shame,The events that cause it are more traumatic.,University of Leuven,Yes,Male,White,30,"Some college, no degree","Magazine articles or blogs, Text messages and social media",No,I have never used a reading technology like this before.,sometimes the words lagged a little and so it seemed to skip a word once in awhile.,6089,17639,41016,74962,115698,5801,141686,58952,75272,Spritz,Fun,t6p87g
12/2/2014 1:03:03,4,An active break where students act out activities.,Dr. Brendon Gurd and Jasmine Ma,Less off-task behavior,Ontario primary schools,240,27,Shame longer than Guilt,The events that cause it are more traumatic.,University of Amsterdam,Yes,Female,White,46,Bachelor’s degree,I don’t read any of these materials often.,No,I have never used a reading technology like this before.,I'd rather read the normal way.,5480,1898,38666,27976,11904,21969,4702,42550,67167,Normal,Fun,r2l6o8
12/2/2014 1:03:12,4,An active break where students act out activities.,Dr. Brendon Gurd and Jasmine Ma,Less off-task behavior,Ontario primary schools,240,27,Fear longer than Anxiety,You need more time to mull over and cope with what happened to fully comprehend it.,University of Leuven,Yes,Male,White,33,Associate or technical degree,"Magazine articles or blogs, Text messages and social media",No,I have never used a reading technology like this before.,you cant go back and re read.,41122,23040,137817,52521,86530,25813,99344,37316,59040,Normal,Fun,gou48s
12/2/2014 1:03:15,20 minutes,An active break where students act out activities.,Dr. Brendon Gurd and Jasmine Ma,Less off-task behavior,Ontario primary schools,240,27,Guilt longer than Shame,You need more time to mull over and cope with what happened to fully comprehend it.,University of Amsterdam,Yes,Male,White,24,Bachelor’s degree,"Books or e-books, Magazine articles or blogs, Text messages and social media",No,I have never used a reading technology like this before.,If you lose focus for half a second it can harm comprehension of the material.,4655,16200,21921,75005,24166,3746,23672,94492,38146,Spritz,Fun,olfnxq
12/2/2014 1:03:42,4,An active break where students act out activities.,Dr. Brendon Gurd and Jasmine Ma,Less off-task behavior,Quebec primary schools,100,7,Guilt longer than Shame,You need more time to mull over and cope with what happened to fully comprehend it.,University of Leuven,Yes,Male,Other,29,"Some college, no degree","Science and technology journals, Magazine articles or blogs",No,I have never used a reading technology like this before.,,49468,36028,172976,79538,19366,29692,85076,71425,50923,Normal,Sad,urk3oo
12/2/2014 1:03:46,20 minutes,An active break where students act out activities.,Dr. Brendon Gurd and Jasmine Ma,Less off-task behavior,Ontario primary schools,40,7,Shame longer than Guilt,The events that cause it are more traumatic.,University of Leuven,Yes,Female,White,32,"Some college, no degree","Books or e-books, Text messages and social media, Professional documents like emails or reports",No,I have never used a reading technology like this before.,"This reading concept was different than traditional. I liked it because it seemed to emphasize key words,for me that allows me to get the key words or the general idea of the reading material much quicker.   ",11841,31288,127415,64281,28475,7808,77158,46083,224709,Normal,Sad,4m6h73
12/2/2014 1:03:47,20 minutes,An active break where students act out activities.,Dr. Brendon Gurd and Jasmine Ma,Less off-task behavior,Maine elementary schools,240,7,Fear longer than Anxiety,You need more time to mull over and cope with what happened to fully comprehend it.,University of Marburg,Yes,Male,Asian / Pacific Islander,20,High school diploma,"Science and technology journals, Magazine articles or blogs, Text messages and social media",No,I have never used a reading technology like this before.,,16295,51606,36595,32248,9086,23484,134160,29583,55179,Normal,Fun,v6jxnj
12/2/2014 1:03:52,20 minutes,A Fitness Under Nine minutes interval.,Dr. Brendon Gurd and Jasmine Ma,Less off-task behavior,Ontario primary schools,240,27,Guilt longer than Shame,Happiness is fleeting.,University of Leuven,Yes,Female,Asian / Pacific Islander,25,Graduate degree / PhD or Professional Degree,"Books or e-books, Magazine articles or blogs, Professional documents like emails or reports",No,I have never used a reading technology like this before.,thank you for this wonderful study. I have never used a reading technology like this before.,9619,14286,116360,53303,19663,40992,101936,58107,90338,Normal,Fun,2w8crk
12/2/2014 1:04:23,4,An active break where students act out activities.,Dr. Brendon Gurd and Jasmine Ma,Less off-task behavior,Ontario primary schools,240,7,Shame longer than Guilt,You need more time to mull over and cope with what happened to fully comprehend it.,University of Leuven,Yes,Male,Other,33,Graduate degree / PhD or Professional Degree,"Books or e-books, Science and technology journals, Magazine articles or blogs, Text messages and social media, Professional documents like emails or reports",Yes,I have never used a reading technology like this before.,,2049,2665,8847,40548,18875,1826,9032,77996,25303,Spritz,Sad,dn8p94
12/2/2014 1:04:39,10 minutes,An active break where students act out activities.,Dr. Brendon Gurd and Jasmine Ma,Happier students,Quebec primary schools,240,7,Shame longer than Guilt,You need more time to mull over and cope with what happened to fully comprehend it.,University of Amsterdam,Yes,Male,White,29,High school diploma,"Science and technology journals, Magazine articles or blogs, Text messages and social media",Yes,I have never used a reading technology like this before.,The article moved way too quickly for me to read or process.,8085,12510,22000,76063,32303,4304,59073,29446,39169,Spritz,Fun,thh83r
12/2/2014 1:04:47,20 minutes,An active break where students act out activities.,Dr. Brendon Gurd and Jasmine Ma,Less off-task behavior,Ontario primary schools,240,27,Shame longer than Guilt,You need more time to mull over and cope with what happened to fully comprehend it.,University of Ghent,Yes,Male,Hispanic or Latino,33,"Some college, no degree",Magazine articles or blogs,Yes,I have used a reading technology like this multiple times to read articles online.,It was difficult to retain the info as I tried to focus on reading. It didn't feel like I was gaining anything useful.,8484,7951,137357,64639,12442,26098,77958,56668,149840,Normal,Sad,0yicvj
12/2/2014 1:04:47,20 minutes,An active break where students act out activities.,Dr. Brendon Gurd and Jasmine Ma,Less off-task behavior,Ontario primary schools,240,7,Shame longer than Guilt,You need more time to mull over and cope with what happened to fully comprehend it.,University of Leuven,Yes,Male,Asian / Pacific Islander,21,"Some college, no degree","Books or e-books, Magazine articles or blogs, Text messages and social media, Professional documents like emails or reports",No,I have never used a reading technology like this before.,It helped me process the reading more efficiently,2244,1456,52982,52764,6783,24058,92406,28815,32288,Normal,Sad,swp7ly
12/2/2014 1:05:02,4,An active break where students act out activities.,Dr. Brendon Gurd and Jasmine Ma,Happier students,Quebec primary schools,40,7,Shame longer than Guilt,Sadness has less importance than Happiness.,University of Amsterdam,Yes,Male,White,36,Bachelor’s degree,"Books or e-books, Magazine articles or blogs, Text messages and social media",Yes,I have never used a reading technology like this before.,I paid more attention to the reading technology,4838,13444,23731,96263,32637,41106,90935,36414,94833,Spritz,Fun,26uzzw
